# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = stan_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = .input.data.R
# init = 2 (Default)
# random
#   seed = 1460155656
# output
#   file = stan_out_sampling1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha,delta,dx,t.1,t.2,t.3,t.4,t.5,t.6,t.7,t.8,t.9,t.10,t.11,t.12,t.13,t.14,t.15,t.16,t.17,t.18,t.19,t.20,t.21,t.22,t.23,t.24,t.25,t.26,t.27,t.28,t.29,t.30,t.31,t.32,t.33,t.34,t.35,t.36,t.37,t.38,t.39,t.40,t.41,t.42,t.43,t.44,t.45,t.46,t.47,t.48,t.49,t.50,t.51,t.52,t.53,t.54,t.55,t.56,t.57,t.58,t.59,t.60,t.61,t.62,t.63,t.64,t.65,t.66,t.67,t.68,t.69,t.70,t.71,t.72,t.73,t.74,t.75,t.76,t.77,t.78,t.79,t.80,t.81,t.82,t.83,t.84,t.85,t.86,t.87,t.88,t.89,t.90,t.91,t.92,t.93,t.94,t.95,t.96,t.97,t.98,t.99,t.100
51.0218,0.98719,0.448786,2,3,0,1.07953,0.0540771,0.076738,0.327636,0.444698,0.548264,0.631859,0.690183,0.71963,0.71871,0.688352,0.632054,0.555844,0.468032,0.378713,0.299024,0.240168,0.212278,0.223211,0.27743,0.375134,0.511803,0.678277,0.861444,1.04549,1.2136,1.34991,1.44141,1.47958,1.46146,1.39002,1.27381,1.12581,0.96179,0.79839,0.651098,0.532517,0.451059,0.41024,0.408596,0.44019,0.49557,0.563024,0.629949,0.684163,0.715031,0.714334,0.676832,0.600544,0.486762,0.339851,0.166867,-0.0229637,-0.218906,-0.409473,-0.583284,-0.729967,-0.841065,-0.910859,-0.937026,-0.921035,-0.868212,-0.787413,-0.690318,-0.590386,-0.501564,-0.436881,-0.407092,-0.419512,-0.477193,-0.578525,-0.717321,-0.883367,-1.06339,-1.24231,-1.40469,-1.5362,-1.62492,-1.66247,-1.64475,-1.57235,-1.45042,-1.28831,-1.09871,-0.896551,-0.697708,-0.517551,-0.369543,-0.263947,-0.206793,-0.199208,-0.23721,-0.312019,-0.410872,-0.518309,-0.617786,-0.693445,-0.731844,-0.723422,-0.663518,-0.552816,-0.397163,-0.206792
48.3606,0.704949,0.448786,3,7,0,1.2213,0.0539334,0.0568203,0.267967,0.437915,0.578253,0.676375,0.72722,0.733665,0.704889,0.653245,0.59069,0.525982,0.463553,0.404381,0.348412,0.297491,0.257541,0.238939,0.254699,0.316855,0.432153,0.598475,0.803298,1.02485,1.23584,1.40873,1.5212,1.56037,1.52466,1.4232,1.27314,1.0958,0.912856,0.743228,0.601272,0.496105,0.431779,0.407866,0.420121,0.46113,0.520991,0.588176,0.650624,0.697033,0.71811,0.70751,0.662241,0.582454,0.470766,0.331428,0.169673,-0.00848789,-0.196029,-0.384473,-0.563658,-0.722112,-0.848227,-0.932075,-0.967446,-0.953479,-0.895374,-0.80392,-0.693946,-0.582119,-0.484647,-0.415381,-0.384588,-0.398397,-0.458723,-0.563411,-0.706413,-0.877991,-1.06508,-1.25204,-1.42193,-1.55833,-1.64744,-1.6801,-1.65311,-1.56965,-1.43853,-1.2725,-1.08609,-0.893519,-0.707288,-0.537648,-0.392883,-0.280017,-0.205346,-0.174273,-0.190207,-0.252717,-0.355511,-0.485127,-0.621103,-0.738107,-0.809873,-0.814207,-0.737829,-0.57977,-0.352311,-0.0791193
49.1841,1,0.448786,1,1,0,1.09946,0.0554832,0.0575755,0.279075,0.439681,0.573215,0.668173,0.719611,0.729502,0.705384,0.657761,0.597133,0.531648,0.466147,0.402849,0.343297,0.290705,0.25164,0.236178,0.256206,0.322227,0.439605,0.605489,0.807513,1.02488,1.23169,1.40174,1.5135,1.5541,1.52125,1.42298,1.27539,1.09915,0.915885,0.744977,0.601513,0.495277,0.430669,0.407195,0.420222,0.46184,0.521783,0.588438,0.649978,0.695515,0.716166,0.705795,0.661318,0.582535,0.471605,0.332423,0.170144,-0.00897459,-0.197433,-0.386258,-0.564994,-0.722231,-0.846757,-0.929232,-0.963967,-0.950347,-0.893435,-0.803565,-0.694989,-0.583912,-0.486374,-0.416405,-0.384693,-0.397842,-0.458082,-0.56328,-0.70711,-0.879374,-1.06656,-1.25281,-1.42126,-1.55594,-1.64363,-1.67572,-1.64931,-1.56747,-1.4385,-1.27442,-1.08904,-0.896183,-0.708425,-0.536576,-0.389802,-0.276021,-0.202083,-0.173356,-0.192561,-0.258096,-0.362406,-0.491136,-0.623701,-0.735586,-0.802148,-0.803193,-0.727231,-0.574315,-0.356624,-0.0965703
49.6203,0.96306,0.448786,3,7,0,0.388669,0.0556349,0.0608855,0.340052,0.450345,0.548039,0.625648,0.677825,0.701873,0.697794,0.667962,0.616591,0.549223,0.472389,0.393479,0.320736,0.263154,0.230074,0.23032,0.270897,0.355443,0.48281,0.646183,0.833094,1.02651,1.20691,1.355,1.45463,1.49524,1.47341,1.39334,1.26595,1.10717,0.93545,0.76918,0.624372,0.512879,0.441381,0.41115,0.418492,0.455715,0.5124,0.57679,0.637101,0.682632,0.704589,0.696591,0.654886,0.578341,0.468295,0.328346,0.16414,-0.0168478,-0.205577,-0.391824,-0.564759,-0.713763,-0.829438,-0.904714,-0.935872,-0.923289,-0.871735,-0.790114,-0.690659,-0.587668,-0.495957,-0.429241,-0.398643,-0.411502,-0.470599,-0.573853,-0.714516,-0.881816,-1.06201,-1.23971,-1.39944,-1.5271,-1.61136,-1.64471,-1.62405,-1.55084,-1.43082,-1.27328,-1.09021,-0.895227,-0.702602,-0.526226,-0.378652,-0.270117,-0.207579,-0.193813,-0.226715,-0.299008,-0.398543,-0.509339,-0.613343,-0.692752,-0.732528,-0.722672,-0.6598,-0.54767,-0.396544,-0.221482
48.7438,0.900518,0.448786,2,3,0,0.929052,0.0550489,0.0542483,0.271172,0.437574,0.577183,0.675833,0.727072,0.733019,0.702887,0.649687,0.586252,0.521965,0.461328,0.404776,0.351319,0.30186,0.261758,0.241444,0.254586,0.314212,0.428,0.594325,0.800514,1.02407,1.23672,1.4101,1.52161,1.5587,1.52066,1.41759,1.26733,1.09135,0.910818,0.7438,0.603754,0.499228,0.434215,0.408712,0.419178,0.458885,0.518344,0.586033,0.649534,0.696987,0.718579,0.707697,0.661451,0.580426,0.467829,0.328409,0.167574,-0.00890765,-0.194586,-0.381647,-0.560386,-0.71938,-0.846639,-0.931618,-0.967538,-0.953293,-0.894261,-0.801737,-0.691135,-0.579511,-0.483098,-0.415396,-0.386107,-0.400806,-0.461079,-0.564777,-0.706173,-0.876037,-1.06181,-1.2482,-1.41832,-1.55551,-1.64559,-1.67891,-1.65201,-1.56801,-1.43599,-1.26912,-1.08237,-0.890245,-0.705251,-0.537345,-0.39432,-0.282683,-0.208371,-0.176727,-0.191422,-0.252489,-0.354109,-0.48307,-0.618819,-0.735655,-0.806929,-0.81042,-0.733493,-0.576578,-0.353856,-0.0908315
49.7309,0.994361,0.448786,2,3,0,0.663006,0.0539143,0.0561484,0.297693,0.442391,0.565576,0.656042,0.707996,0.721698,0.702586,0.659229,0.600828,0.535138,0.4675,0.401262,0.339282,0.285823,0.247875,0.235197,0.258742,0.327785,0.446585,0.611666,0.810711,1.02362,1.2256,1.39164,1.50113,1.5416,1.5106,1.41554,1.27163,1.09873,0.91785,0.748163,0.604851,0.498008,0.43241,0.407867,0.419918,0.460704,0.51994,0.585999,0.64707,0.692318,0.712906,0.702699,0.658549,0.580145,0.469543,0.330599,0.168523,-0.0102876,-0.198167,-0.386023,-0.563408,-0.719067,-0.842071,-0.923407,-0.95766,-0.944347,-0.888475,-0.800153,-0.693311,-0.583835,-0.48754,-0.418362,-0.387023,-0.400217,-0.460249,-0.56499,-0.708043,-0.879114,-1.06466,-1.24892,-1.41532,-1.54826,-1.63496,-1.66706,-1.64171,-1.56173,-1.43492,-1.27271,-1.08843,-0.895697,-0.707264,-0.534474,-0.387207,-0.274012,-0.202012,-0.176301,-0.198752,-0.266532,-0.370837,-0.496494,-0.622953,-0.726814,-0.785596,-0.781963,-0.707394,-0.5643,-0.365976,-0.134293
50.8454,1,0.448786,2,3,0,0.554219,0.0624654,0.057647,0.319874,0.446305,0.556029,0.639783,0.691989,0.711326,0.700346,0.664333,0.609839,0.54343,0.471041,0.398104,0.330265,0.27424,0.238252,0.231613,0.263306,0.339801,0.462704,0.626948,0.820235,1.02405,1.21621,1.37444,1.48011,1.52141,1.49517,1.40708,1.27025,1.10283,0.924927,0.755704,0.611059,0.502081,0.434403,0.408295,0.419322,0.45937,0.517865,0.583061,0.643272,0.687956,0.708556,0.699019,0.655997,0.578745,0.46884,0.329844,0.167039,-0.0127231,-0.201097,-0.388376,-0.563851,-0.716523,-0.836196,-0.914816,-0.9478,-0.935054,-0.881399,-0.796269,-0.6927,-0.585803,-0.490989,-0.422249,-0.390692,-0.40349,-0.463258,-0.567853,-0.710554,-0.880616,-1.06417,-1.24549,-1.40849,-1.53839,-1.62332,-1.65555,-1.63232,-1.55585,-1.43289,-1.27362,-1.09046,-0.896772,-0.705907,-0.530478,-0.381877,-0.26981,-0.201684,-0.181732,-0.209973,-0.281259,-0.384809,-0.504609,-0.620928,-0.712867,-0.761606,-0.753677,-0.683533,-0.554761,-0.379605,-0.176841
50.8964,0.967432,0.448786,4,15,0,1.56541,0.0831082,0.0778657,0.3303,0.446245,0.548975,0.631975,0.689852,0.71889,0.717512,0.686623,0.629778,0.553135,0.465175,0.376153,0.297299,0.239797,0.213623,0.226356,0.282107,0.380723,0.517414,0.682909,0.864178,1.04569,1.21105,1.3449,1.43469,1.47222,1.45466,1.3849,1.27115,1.12595,0.964566,0.803179,0.656962,0.538394,0.455972,0.413472,0.409805,0.439435,0.49326,0.5598,0.626524,0.681169,0.712898,0.713221,0.676633,0.600951,0.487368,0.340268,0.166836,-0.0235118,-0.219833,-0.410477,-0.583979,-0.729989,-0.840168,-0.908989,-0.934345,-0.917901,-0.865108,-0.784855,-0.688749,-0.590093,-0.502616,-0.439127,-0.410187,-0.422991,-0.480557,-0.581328,-0.719241,-0.884243,-1.06322,-1.24124,-1.40294,-1.534,-1.62248,-1.65993,-1.64221,-1.56984,-1.44801,-1.28613,-1.09695,-0.895493,-0.697664,-0.518791,-0.3722,-0.267931,-0.211734,-0.204461,-0.241927,-0.315281,-0.411878,-0.516567,-0.61328,-0.686731,-0.724053,-0.716155,-0.658644,-0.55221,-0.402416,-0.21896
50.6227,0.996057,0.448786,4,15,0,0.605021,0.0615097,0.0564867,0.310396,0.444564,0.560134,0.646848,0.698917,0.715664,0.700934,0.661534,0.605273,0.5393,0.469283,0.399661,0.33473,0.280003,0.243083,0.23348,0.261126,0.333868,0.454623,0.61913,0.815108,1.02328,1.22021,1.38226,1.48981,1.53073,1.50217,1.41066,1.27037,1.10028,0.920955,0.751584,0.607705,0.499909,0.433384,0.408148,0.419731,0.46013,0.518914,0.584411,0.644898,0.68972,0.710208,0.700288,0.656718,0.578962,0.468818,0.329978,0.167673,-0.0114824,-0.199485,-0.386935,-0.563255,-0.717325,-0.83859,-0.918526,-0.952146,-0.939162,-0.884483,-0.797866,-0.692775,-0.584689,-0.489208,-0.420292,-0.388858,-0.401846,-0.461724,-0.566356,-0.709181,-0.87967,-1.06411,-1.24675,-1.41128,-1.54252,-1.62817,-1.66025,-1.63595,-1.55782,-1.43312,-1.27262,-1.08913,-0.896107,-0.706561,-0.532465,-0.384484,-0.271797,-0.201726,-0.178971,-0.204472,-0.274182,-0.378211,-0.500863,-0.621931,-0.719285,-0.772404,-0.766121,-0.693709,-0.558474,-0.373406,-0.158899
49.4044,0.980541,0.448786,2,3,0,0.453097,0.063645,0.0509627,0.300893,0.441106,0.563455,0.654342,0.705952,0.717631,0.695246,0.648776,0.58906,0.524906,0.461599,0.401282,0.344913,0.294875,0.257028,0.24117,0.259444,0.323004,0.437935,0.601828,0.802266,1.01797,1.22241,1.38909,1.49679,1.53359,1.49852,1.40074,1.25675,1.08666,0.910684,0.746431,0.607443,0.502698,0.436716,0.409906,0.418924,0.457067,0.514831,0.580764,0.642652,0.688913,0.709959,0.69924,0.653727,0.573743,0.462251,0.32389,0.16415,-0.0109871,-0.194842,-0.37949,-0.55532,-0.711213,-0.83564,-0.918561,-0.953628,-0.939965,-0.882905,-0.793407,-0.686327,-0.578093,-0.484402,-0.418457,-0.389922,-0.404528,-0.464061,-0.566475,-0.706006,-0.873308,-1.05578,-1.23828,-1.40437,-1.53806,-1.62587,-1.65868,-1.63319,-1.55222,-1.42414,-1.2612,-1.07752,-0.887112,-0.702522,-0.534316,-0.391246,-0.28075,-0.209245,-0.181771,-0.200832,-0.264683,-0.365635,-0.489216,-0.614887,-0.718658,-0.777312,-0.7733,-0.698971,-0.558831,-0.369031,-0.154101
51.0365,0.979833,0.448786,3,7,0,0.796737,0.0839662,0.0719238,0.349522,0.453974,0.547549,0.623852,0.677501,0.704689,0.70364,0.674931,0.621652,0.549377,0.465926,0.380895,0.304953,0.248906,0.222607,0.233776,0.286895,0.382323,0.515811,0.678539,0.85776,1.03802,1.20281,1.33655,1.42642,1.46405,1.44653,1.37683,1.26334,1.11881,0.958699,0.799232,0.655475,0.539632,0.4598,0.419312,0.416679,0.446105,0.498425,0.562316,0.625615,0.676568,0.704907,0.702676,0.66477,0.589215,0.477186,0.332838,0.162958,-0.0235251,-0.216165,-0.403733,-0.575053,-0.719905,-0.829922,-0.899428,-0.926091,-0.911333,-0.860388,-0.781978,-0.687608,-0.59052,-0.504416,-0.442068,-0.413989,-0.427295,-0.484908,-0.585175,-0.721961,-0.885199,-1.06184,-1.23709,-1.39582,-1.52402,-1.61007,-1.64584,-1.62745,-1.55557,-1.43542,-1.27628,-1.09064,-0.89318,-0.69937,-0.524127,-0.3804,-0.277929,-0.222256,-0.214124,-0.249335,-0.319127,-0.41107,-0.510386,-0.601591,-0.670235,-0.704542,-0.696731,-0.643832,-0.547892,-0.415558,-0.257105
51.014,0.944908,0.448786,4,15,0,1.80888,0.0568128,0.0750893,0.311936,0.439336,0.549612,0.636634,0.695919,0.724928,0.723216,0.692481,0.636544,0.561267,0.47439,0.385256,0.304333,0.242501,0.210075,0.215633,0.264765,0.358939,0.494727,0.663581,0.852314,1.04432,1.22139,1.36598,1.46343,1.50404,1.4843,1.40751,1.28322,1.12597,0.953261,0.783283,0.632588,0.514159,0.436076,0.40092,0.40593,0.443803,0.503942,0.573932,0.641014,0.693375,0.721145,0.717048,0.676734,0.59885,0.484924,0.339137,0.168013,-0.0199518,-0.214748,-0.405428,-0.580823,-0.730386,-0.845136,-0.9186,-0.947642,-0.933043,-0.879725,-0.796513,-0.695445,-0.590649,-0.496919,-0.428132,-0.395732,-0.407425,-0.466298,-0.570423,-0.713027,-0.883179,-1.0669,-1.2486,-1.41257,-1.5445,-1.6328,-1.66952,-1.65105,-1.57828,-1.45645,-1.29469,-1.10522,-0.902406,-0.701605,-0.517956,-0.365109,-0.253999,-0.191737,-0.180755,-0.218296,-0.296396,-0.40241,-0.520111,-0.631287,-0.717698,-0.763142,-0.755381,-0.687641,-0.559464,-0.376796,-0.15126
50.0586,0.866954,0.448786,4,15,0,0.865856,0.0858327,0.0797645,0.359901,0.463927,0.555762,0.629219,0.679136,0.701972,0.696326,0.663293,0.606623,0.532617,0.449757,0.368051,0.298166,0.250374,0.233453,0.253634,0.313738,0.412621,0.545025,0.701889,0.871111,1.03871,1.19026,1.31244,1.39449,1.42943,1.41485,1.35315,1.25132,1.12003,0.97247,0.822832,0.68473,0.569746,0.486251,0.438619,0.42692,0.447088,0.491518,0.549993,0.610841,0.662156,0.69299,0.694389,0.660191,0.587546,0.477124,0.333014,0.162353,-0.0253008,-0.218775,-0.406226,-0.576144,-0.718339,-0.82485,-0.890683,-0.914316,-0.897919,-0.847246,-0.771196,-0.681066,-0.589541,-0.509527,-0.452913,-0.429394,-0.445472,-0.503746,-0.60256,-0.736065,-0.894688,-1.06598,-1.23576,-1.38943,-1.51336,-1.59622,-1.63003,-1.61099,-1.53984,-1.42184,-1.26627,-1.08557,-0.894191,-0.707174,-0.538751,-0.400975,-0.302578,-0.248161,-0.237803,-0.267133,-0.327857,-0.408681,-0.496543,-0.577996,-0.640608,-0.674212,-0.671868,-0.630446,-0.550773,-0.437348,-0.297681
52.0972,1,0.448786,4,15,0,0.923311,0.065985,0.0705328,0.333804,0.44726,0.547659,0.628489,0.684637,0.712834,0.711934,0.683042,0.629535,0.556961,0.472848,0.386375,0.307862,0.248032,0.21704,0.223314,0.272326,0.365488,0.499396,0.665614,0.851161,1.03972,1.21343,1.35512,1.45053,1.49021,1.47088,1.39581,1.27441,1.12086,0.952179,0.786011,0.638395,0.521918,0.444446,0.40856,0.411707,0.44694,0.5041,0.571205,0.635855,0.686472,0.713283,0.708986,0.669118,0.592171,0.479517,0.335209,0.165689,-0.0205949,-0.213658,-0.402582,-0.576249,-0.724208,-0.837611,-0.91015,-0.938851,-0.924629,-0.872462,-0.791134,-0.692522,-0.59049,-0.499485,-0.433023,-0.402219,-0.414551,-0.473016,-0.575747,-0.716174,-0.883657,-1.06456,-1.24357,-1.40524,-1.5354,-1.62248,-1.65853,-1.63988,-1.56736,-1.44625,-1.28571,-1.09804,-0.897681,-0.699997,-0.520017,-0.371118,-0.263786,-0.204534,-0.195113,-0.23212,-0.307125,-0.407367,-0.517002,-0.618808,-0.696162,-0.735028,-0.725678,-0.663891,-0.551428,-0.395727,-0.208846
51.0175,0.935706,0.448786,3,7,0,1.01421,0.0761077,0.0808705,0.34773,0.457634,0.554602,0.632253,0.685287,0.710094,0.705266,0.671958,0.614043,0.538006,0.452562,0.367999,0.295283,0.244994,0.226188,0.245323,0.305369,0.405223,0.53956,0.69913,0.871548,1.04248,1.19712,1.32179,1.40542,1.44085,1.42561,1.3622,1.2578,1.12342,0.972602,0.819929,0.679356,0.562724,0.478548,0.431226,0.420732,0.442809,0.489591,0.550578,0.61382,0.667173,0.699514,0.70178,0.667777,0.594681,0.483238,0.337652,0.165188,-0.0244531,-0.219958,-0.409347,-0.580979,-0.724549,-0.831994,-0.898241,-0.921719,-0.904591,-0.852646,-0.77487,-0.682692,-0.588971,-0.506814,-0.448317,-0.423371,-0.438643,-0.496841,-0.596351,-0.731294,-0.891993,-1.06583,-1.23839,-1.39484,-1.52127,-1.6061,-1.64114,-1.62242,-1.55063,-1.43101,-1.27295,-1.08911,-0.894197,-0.703617,-0.531981,-0.391723,-0.291911,-0.237395,-0.22837,-0.26042,-0.32502,-0.410467,-0.503127,-0.588864,-0.654501,-0.689144,-0.685231,-0.639182,-0.551616,-0.4271,-0.273505
51.3587,1,0.448786,3,7,0,0.998888,0.0613349,0.0643709,0.315731,0.444533,0.554987,0.639681,0.694149,0.717102,0.710109,0.676923,0.62269,0.553329,0.475241,0.395362,0.321398,0.261976,0.226403,0.223861,0.262028,0.345354,0.473407,0.639764,0.831881,1.03213,1.21997,1.37485,1.47941,1.52214,1.49923,1.41501,1.28116,1.11475,0.935515,0.763067,0.61428,0.501394,0.430972,0.403738,0.415191,0.456768,0.517308,0.58456,0.646556,0.692686,0.714435,0.705769,0.663233,0.585865,0.475015,0.334156,0.168732,-0.0139762,-0.205039,-0.394207,-0.570469,-0.722883,-0.841636,-0.919217,-0.951519,-0.938652,-0.885302,-0.800504,-0.696835,-0.589116,-0.492796,-0.42224,-0.389136,-0.401207,-0.461375,-0.567426,-0.712227,-0.884437,-1.06966,-1.25188,-1.41513,-1.54501,-1.63015,-1.6632,-1.64138,-1.56651,-1.44461,-1.28513,-1.1,-0.902646,-0.707072,-0.526982,-0.37496,-0.261609,-0.19461,-0.177753,-0.210042,-0.285119,-0.391248,-0.51207,-0.62819,-0.719512,-0.767979,-0.760276,-0.689973,-0.558666,-0.375863,-0.157585
50.9862,0.989326,0.448786,2,3,0,1.05826,0.0597142,0.0633874,0.308993,0.443653,0.558054,0.644394,0.698367,0.719338,0.709842,0.674615,0.619529,0.550761,0.474442,0.396823,0.324748,0.266098,0.229814,0.225212,0.260567,0.341202,0.467548,0.633766,0.827428,1.03053,1.22177,1.37971,1.48622,1.52934,1.50527,1.41873,1.28206,1.11301,0.931884,0.758598,0.610031,0.498188,0.429257,0.403569,0.416304,0.458704,0.519547,0.586636,0.648125,0.693567,0.714614,0.705385,0.662546,0.5852,0.474688,0.334394,0.169604,-0.0126013,-0.203473,-0.392875,-0.569798,-0.723177,-0.842986,-0.921465,-0.954293,-0.941466,-0.887676,-0.802076,-0.697426,-0.588737,-0.491607,-0.42048,-0.387063,-0.399068,-0.459395,-0.565828,-0.711233,-0.884252,-1.07041,-1.25357,-1.41756,-1.54782,-1.63283,-1.66525,-1.64246,-1.56656,-1.44391,-1.2842,-1.09948,-0.903023,-0.708494,-0.529134,-0.377105,-0.262796,-0.193995,-0.174934,-0.205302,-0.27947,-0.386237,-0.509364,-0.629068,-0.724377,-0.776061,-0.769614,-0.697717,-0.561621,-0.371157,-0.143298
50.7717,0.969319,0.448786,1,1,0,1.17899,0.0604696,0.0634313,0.304819,0.442974,0.559655,0.646987,0.700841,0.720951,0.710318,0.674124,0.618548,0.549872,0.474119,0.397271,0.325841,0.267437,0.230865,0.225498,0.259838,0.33953,0.465322,0.631588,0.825938,1.03022,1.22285,1.38207,1.4894,1.53276,1.50828,1.42084,1.283,1.11279,0.930757,0.75695,0.60829,0.496724,0.428312,0.403236,0.416539,0.459368,0.520454,0.587598,0.648991,0.694243,0.71507,0.705653,0.662702,0.585342,0.474907,0.334746,0.170087,-0.0120534,-0.202984,-0.392596,-0.569869,-0.723687,-0.84394,-0.922778,-0.955803,-0.942969,-0.888969,-0.802997,-0.697881,-0.588707,-0.49114,-0.419674,-0.386045,-0.397977,-0.458379,-0.565033,-0.710797,-0.884284,-1.07097,-1.25465,-1.41906,-1.54954,-1.63454,-1.66673,-1.64354,-1.56719,-1.44417,-1.28429,-1.09962,-0.90341,-0.709183,-0.530002,-0.377867,-0.263076,-0.19346,-0.173432,-0.202972,-0.276775,-0.383893,-0.508178,-0.629701,-0.727105,-0.780583,-0.774976,-0.702369,-0.563621,-0.368471,-0.134139
51.6963,0.992152,0.448786,3,7,0,0.971424,0.0656101,0.0656721,0.323039,0.445576,0.551841,0.634789,0.68975,0.714721,0.710256,0.679083,0.625618,0.555541,0.475565,0.393363,0.317555,0.257535,0.22298,0.222897,0.264294,0.350658,0.480595,0.647032,0.837275,1.03411,1.21783,1.36892,1.47094,1.51295,1.49123,1.40974,1.27942,1.1165,0.93998,0.76899,0.620275,0.506265,0.43394,0.404533,0.414023,0.454198,0.514073,0.5814,0.644068,0.691226,0.714078,0.706321,0.664297,0.586941,0.475621,0.333955,0.167626,-0.0158087,-0.207174,-0.396072,-0.571493,-0.722644,-0.839983,-0.916316,-0.947816,-0.934772,-0.881899,-0.798121,-0.695805,-0.589522,-0.494489,-0.424901,-0.392343,-0.404508,-0.464327,-0.569637,-0.713383,-0.884347,-1.06829,-1.24941,-1.41192,-1.5416,-1.62711,-1.66102,-1.64029,-1.56644,-1.44515,-1.28566,-1.0999,-0.901548,-0.705022,-0.524516,-0.372996,-0.261178,-0.196498,-0.182157,-0.216366,-0.291998,-0.396826,-0.514485,-0.626155,-0.71281,-0.757745,-0.748953,-0.680935,-0.555577,-0.381926,-0.174865
49.9429,0.971813,0.448786,4,11,0,2.17839,0.0598073,0.0917594,0.312973,0.446207,0.560381,0.648978,0.707045,0.731761,0.722871,0.682931,0.617306,0.533901,0.44262,0.35457,0.28108,0.232617,0.217701,0.241942,0.307317,0.411775,0.549251,0.7101,0.881936,1.0508,1.20254,1.32424,1.40559,1.43995,1.42504,1.36323,1.26126,1.12945,0.980655,0.828855,0.687652,0.568874,0.481364,0.430128,0.415905,0.435198,0.480747,0.542366,0.608069,0.665323,0.702335,0.709222,0.678966,0.60807,0.496879,0.349527,0.173552,-0.0207964,-0.221483,-0.415762,-0.591316,-0.737353,-0.845582,-0.910971,-0.932227,-0.911957,-0.856473,-0.775269,-0.680191,-0.584381,-0.501067,-0.442327,-0.417925,-0.434334,-0.494055,-0.595285,-0.731998,-0.89442,-1.06988,-1.24393,-1.40172,-1.5293,-1.61506,-1.65073,-1.63227,-1.56029,-1.43997,-1.28066,-1.09501,-0.897788,-0.704488,-0.529898,-0.386697,-0.284273,-0.227856,-0.218054,-0.250838,-0.317965,-0.40781,-0.506503,-0.599267,-0.671812,-0.711658,-0.709248,-0.658752,-0.558502,-0.411021,-0.22267
50.856,0.695342,0.448786,2,3,0,2.6202,0.074578,0.0861665,0.311895,0.440509,0.552723,0.641872,0.702605,0.731469,0.7274,0.69205,0.629901,0.548126,0.45617,0.365042,0.286385,0.231359,0.209474,0.227472,0.288415,0.391101,0.529913,0.69515,0.873855,1.05106,1.21132,1.34037,1.42671,1.46289,1.44636,1.37977,1.27064,1.13048,0.973468,0.814854,0.669222,0.548944,0.462898,0.415638,0.407077,0.432687,0.484163,0.550455,0.619017,0.677135,0.713204,0.717817,0.684594,0.610697,0.497014,0.348014,0.17132,-0.0229659,-0.223125,-0.416801,-0.592033,-0.738266,-0.847273,-0.9139,-0.936578,-0.917549,-0.862756,-0.781403,-0.685191,-0.587292,-0.501147,-0.439191,-0.411626,-0.425381,-0.483352,-0.584014,-0.721465,-0.88589,-1.06442,-1.24228,-1.4042,-1.53581,-1.62502,-1.66318,-1.64595,-1.57372,-1.45162,-1.28909,-1.09906,-0.896695,-0.69807,-0.518612,-0.371662,-0.267198,-0.210877,-0.203477,-0.240817,-0.314162,-0.411079,-0.516656,-0.614978,-0.690692,-0.730496,-0.724421,-0.666742,-0.556451,-0.397251,-0.197081
51.0789,0.925709,0.448786,2,3,0,2.45488,0.0723705,0.0817046,0.312865,0.438792,0.549193,0.637576,0.698696,0.729074,0.72744,0.695047,0.635826,0.556323,0.465396,0.373647,0.292592,0.233624,0.206826,0.219785,0.276521,0.376717,0.515375,0.683005,0.866371,1.04977,1.2167,1.35169,1.44216,1.47987,1.46198,1.39139,1.27636,1.12947,0.966136,0.802684,0.654494,0.534263,0.450693,0.40772,0.404342,0.435014,0.490524,0.559192,0.628225,0.685068,0.718607,0.720133,0.684001,0.607987,0.493344,0.344604,0.169156,-0.0233507,-0.221746,-0.414185,-0.589063,-0.735949,-0.846484,-0.915167,-0.939954,-0.922595,-0.868631,-0.787043,-0.689531,-0.589483,-0.500718,-0.436131,-0.406368,-0.418701,-0.476208,-0.57737,-0.716127,-0.882395,-1.06299,-1.24287,-1.40653,-1.53949,-1.62964,-1.66837,-1.65139,-1.57912,-1.45665,-1.29337,-1.1021,-0.897955,-0.697037,-0.514942,-0.365326,-0.258605,-0.20092,-0.193483,-0.232377,-0.30886,-0.410168,-0.520737,-0.623763,-0.702897,-0.743937,-0.736282,-0.674014,-0.556464,-0.388212,-0.178519
